06:04:24	fin-oom-worker-1 842.5MiB / 1.5GiB 0.28%|fin-oom-api-1 922.9MiB / 7.749GiB 14.09%|
06:04:26	fin-oom-worker-1 842.5MiB / 1.5GiB 0.47%|fin-oom-api-1 922.9MiB / 7.749GiB 0.21%|
06:04:28	fin-oom-worker-1 842.5MiB / 1.5GiB 0.37%|fin-oom-api-1 922.9MiB / 7.749GiB 0.21%|
06:04:30	fin-oom-worker-1 842.5MiB / 1.5GiB 0.98%|fin-oom-api-1 923.1MiB / 7.749GiB 0.21%|
06:04:32	fin-oom-worker-1 842.5MiB / 1.5GiB 0.65%|fin-oom-api-1 923.1MiB / 7.749GiB 0.19%|
06:04:34	fin-oom-worker-1 842.5MiB / 1.5GiB 0.44%|fin-oom-api-1 922.8MiB / 7.749GiB 16.66%|
06:04:36	fin-oom-worker-1 842.5MiB / 1.5GiB 0.59%|fin-oom-api-1 922.8MiB / 7.749GiB 0.21%|
06:04:38	fin-oom-worker-1 842.5MiB / 1.5GiB 0.32%|fin-oom-api-1 922.8MiB / 7.749GiB 0.23%|
06:04:40	fin-oom-worker-1 842.5MiB / 1.5GiB 0.32%|fin-oom-api-1 923MiB / 7.749GiB 0.23%|
06:04:42	fin-oom-worker-1 842.5MiB / 1.5GiB 0.20%|fin-oom-api-1 923MiB / 7.749GiB 0.23%|
06:04:44	fin-oom-worker-1 842.5MiB / 1.5GiB 0.56%|fin-oom-api-1 923MiB / 7.749GiB 16.33%|
06:04:46	fin-oom-worker-1 842.5MiB / 1.5GiB 0.50%|fin-oom-api-1 923MiB / 7.749GiB 0.19%|
06:04:48	fin-oom-worker-1 842.5MiB / 1.5GiB 0.49%|fin-oom-api-1 923MiB / 7.749GiB 0.17%|
06:04:50	fin-oom-worker-1 842.7MiB / 1.5GiB 0.43%|fin-oom-api-1 922.9MiB / 7.749GiB 0.24%|
06:04:52	fin-oom-worker-1 842.7MiB / 1.5GiB 0.45%|fin-oom-api-1 922.9MiB / 7.749GiB 0.23%|
06:04:54	fin-oom-worker-1 842.7MiB / 1.5GiB 0.51%|fin-oom-api-1 923.1MiB / 7.749GiB 15.18%|
06:04:56	fin-oom-worker-1 842.7MiB / 1.5GiB 0.32%|fin-oom-api-1 922.8MiB / 7.749GiB 0.18%|
06:04:58	fin-oom-worker-1 842.7MiB / 1.5GiB 0.39%|fin-oom-api-1 922.8MiB / 7.749GiB 0.15%|
06:05:00	fin-oom-worker-1 842.7MiB / 1.5GiB 0.24%|fin-oom-api-1 923.1MiB / 7.749GiB 15.34%|
06:05:02	fin-oom-worker-1 842.7MiB / 1.5GiB 0.49%|fin-oom-api-1 923.1MiB / 7.749GiB 0.20%|
06:05:04	fin-oom-worker-1 842.7MiB / 1.5GiB 0.59%|fin-oom-api-1 923.1MiB / 7.749GiB 0.23%|
06:05:06	fin-oom-worker-1 842.7MiB / 1.5GiB 0.37%|fin-oom-api-1 923.1MiB / 7.749GiB 0.25%|
06:05:08	fin-oom-worker-1 842.7MiB / 1.5GiB 0.69%|fin-oom-api-1 923.1MiB / 7.749GiB 0.14%|
06:05:10	fin-oom-worker-1 842.7MiB / 1.5GiB 0.53%|fin-oom-api-1 923.1MiB / 7.749GiB 16.50%|
06:05:12	fin-oom-worker-1 842.7MiB / 1.5GiB 0.69%|fin-oom-api-1 923.1MiB / 7.749GiB 0.19%|
06:05:14	fin-oom-worker-1 842.7MiB / 1.5GiB 0.12%|fin-oom-api-1 923.1MiB / 7.749GiB 0.21%|
06:05:16	fin-oom-worker-1 842.7MiB / 1.5GiB 0.41%|fin-oom-api-1 923MiB / 7.749GiB 0.26%|
06:05:18	fin-oom-worker-1 842.7MiB / 1.5GiB 0.43%|fin-oom-api-1 923MiB / 7.749GiB 0.21%|
06:05:20	fin-oom-worker-1 842.7MiB / 1.5GiB 0.56%|fin-oom-api-1 923.2MiB / 7.749GiB 16.47%|
06:05:22	fin-oom-worker-1 842.7MiB / 1.5GiB 0.53%|fin-oom-api-1 923.2MiB / 7.749GiB 0.34%|
06:05:24	fin-oom-worker-1 842.7MiB / 1.5GiB 0.40%|fin-oom-api-1 923.2MiB / 7.749GiB 0.17%|
06:05:26	fin-oom-worker-1 842.7MiB / 1.5GiB 0.31%|fin-oom-api-1 923.1MiB / 7.749GiB 0.23%|
06:05:28	fin-oom-worker-1 842.7MiB / 1.5GiB 0.46%|fin-oom-api-1 923.1MiB / 7.749GiB 0.23%|
06:05:30	fin-oom-worker-1 842.7MiB / 1.5GiB 0.46%|fin-oom-api-1 935.7MiB / 7.749GiB 12.63%|
06:05:32	fin-oom-worker-1 842.7MiB / 1.5GiB 0.44%|fin-oom-api-1 923.1MiB / 7.749GiB 0.22%|
06:05:34	fin-oom-worker-1 842.7MiB / 1.5GiB 0.55%|fin-oom-api-1 923.1MiB / 7.749GiB 0.13%|
06:05:36	fin-oom-worker-1 842.7MiB / 1.5GiB 0.52%|fin-oom-api-1 923MiB / 7.749GiB 16.36%|
06:05:38	fin-oom-worker-1 842.7MiB / 1.5GiB 0.38%|fin-oom-api-1 923MiB / 7.749GiB 0.27%|
06:05:40	fin-oom-worker-1 842.7MiB / 1.5GiB 0.32%|fin-oom-api-1 923MiB / 7.749GiB 0.21%|
06:05:42	fin-oom-worker-1 842.7MiB / 1.5GiB 0.37%|fin-oom-api-1 923.2MiB / 7.749GiB 0.25%|
